species,assay_id,document_id,document_doi,document_title,base_connectivity_key,fluorinated_connectivity_key,base_smiles,fluorinated_smiles,transformation,n_f_added,fluorinated_center_atom_index,formula_delta_ok,formula_delta_atomic_numbers,base_log10_clint,fluorinated_log10_clint,delta_log10_clint_f_minus_base,improved_after_fluorination,base_record_count,fluorinated_record_count,base_replicate_range_log10,fluorinated_replicate_range_log10,pair_max_replicate_range_log10,base_source_standard_types,fluorinated_source_standard_types,base_source_standard_units,fluorinated_source_standard_units,base_source_scaled_units,fluorinated_source_scaled_units,source_endpoint_type_match,source_unit_match,base_has_non_equality_record_in_assay,fluorinated_has_non_equality_record_in_assay,has_traceable_publication,overlap_any_previous_dataset,primary_quality_eligible,selected_primary_observation,manual_review_status,manual_review_note
HLM,803092,61153,10.1016/j.bmcl.2011.12.117,"Balancing hERG affinity and absorption in the discovery of AZD5672, an orally active CCR5 antagonist for the treatment of rheumatoid arthritis.",HGUBMNSXGREHNN,YMVUDXXJWGJTPG,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC)CC2)CC1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,CH3_to_CF3,3,37,1,"{""1"": -3, ""9"": 3}",1.8535156967569286,1.515343893088381,-0.3381718036685477,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,746944,57544,10.1021/jm200128m,"Optimization of potent, selective, and orally bioavailable pyrrolodinopyrimidine-containing inhibitors of heat shock protein 90. Identification of development candidate 2-amino-4-{4-chloro-2-[2-(4-fluoro-1H-pyrazol-1-yl)ethoxy]-6-methylphenyl}-N-(2,2-difluoropropyl)-5,7-dihydro-6H-pyrrolo[3,4-d]pyrimidine-6-carboxamide.",HHVKWRGBSXPPJI,BXUPOUMTIMEFOP,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC1CCC1)C2,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC1CC(F)(F)C1)C2,CH2_to_CF2,2,30,1,"{""1"": -2, ""9"": 2}",1.7494270991217489,1.390405156480081,-0.35902194264166787,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,959443,73675,10.1021/jm4000038,"Discovery of novel, induced-pocket binding oxazolidinones as potent, selective, and orally bioavailable tankyrase inhibitors.",HJUQWFCFPAEZGB,NKPDQKILCAOJCZ,CC1(C)OC(=O)N([C@H]2CC[C@H](NC(=O)c3ccnc4cccnc34)CC2)[C@H]1c1ccccc1,CC1(C)OC(=O)N([C@H]2CC[C@H](NC(=O)c3ccnc4cc(F)cnc34)CC2)[C@H]1c1ccccc1,Ar-H_to_Ar-F,1,20,1,"{""1"": -1, ""9"": 1}",1.624488362513449,1.775756037844098,0.151267675330649,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,686317,53996,10.1016/j.bmcl.2010.09.064,"Design, synthesis and SAR of a novel series of benzimidazoles as potent NPY Y5 antagonists.",HLMMAUXFZLRZEP,YRFZDCNXFCWVLF,O=C1O[C@]2(CC[C@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccn1,O=C1O[C@]2(CC[C@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1cccc(F)n1,Ar-H_to_Ar-F,1,29,1,"{""1"": -1, ""9"": 1}",-0.23284413391781958,-0.23284413391781958,0.0,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2253674,124678,10.1021/acs.jmedchem.2c00398,"Structure-Aided Design, Synthesis, and Biological Evaluation of Potent and Selective Non-Nucleoside Inhibitors Targeting Protein Arginine Methyltransferase 5.",HMQBXYQUDOVTJJ,GKWQGBRAJHDHPX,C[C@H](Oc1ccc(-c2nc3c(C4=CCNCC4)ncnc3[nH]2)cc1)c1ccccc1,C[C@H](Oc1ccc(-c2nc3c(C4=CCNCC4)ncnc3[nH]2)c(F)c1)c1ccccc1,Ar-H_to_Ar-F,1,22,1,"{""1"": -1, ""9"": 1}",1.545307116465824,1.7740495740300808,0.2287424575642567,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1369285,84147,10.6019/CHEMBL3301361,Experimental in vitro DMPK and physicochemical data on a set of publicly disclosed compounds,HNEVUPPOOWAXPS,QSWGEOMEAZNPPB,CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2CC(F)(F)F)cc1,CH3_to_CF3,3,25,1,"{""1"": -3, ""9"": 3}",0.691435152144062,1.2986347831244356,0.6071996309803736,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,624025,50787,10.1021/jm9017866,Discovery of a selective small-molecule melanocortin-4 receptor agonist with efficacy in a pilot study of sexual dysfunction in humans.,HSGLTPLGLIYMNU,QHWJXGPDURMWRJ,CC(C)N1C[C@@H](C(=O)N2C[C@@H](C)[C@](O)(c3ccccc3)[C@@H](C)C2)[C@H](c2ccc(F)cc2F)C1,CC(C)N1C[C@@H](C(=O)N2C[C@@H](C)[C@](O)(c3cccc(F)c3)[C@@H](C)C2)[C@H](c2ccc(F)cc2F)C1,Ar-H_to_Ar-F,1,18,1,"{""1"": -1, ""9"": 1}",2.17539583139403,1.9132839017604184,-0.26211192963361163,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2253202,124668,10.1021/acsmedchemlett.2c00100,Synthesis and Biological Characterization of a Series of 2-Sulfonamidebenzamides as Allosteric Modulators of MrgX1.,HYHIFVZDKTXLEK,NWQYHNJNDPEQRD,CCOc1ccccc1NC(=O)c1cc(F)ccc1NS(=O)(=O)C1CC1,CCOc1ccc(F)cc1NC(=O)c1cc(F)ccc1NS(=O)(=O)C1CC1,Ar-H_to_Ar-F,1,6,1,"{""1"": -1, ""9"": 1}",1.657055852857104,1.7737864449811935,0.11673059212408954,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2155458,121804,10.1021/acs.jmedchem.1c00720,"Design and Synthesis of Pyrrolo[2,3-<i>d</i>]pyrimidine-Derived Leucine-Rich Repeat Kinase 2 (LRRK2) Inhibitors Using a Checkpoint Kinase 1 (CHK1)-Derived Crystallographic Surrogate.",HZCHVYOFMPDLIU,OMCQJTRDERMTMZ,Cc1nn(C)cc1Nc1nc(N)c2c(C#N)c(N3CCC[C@H]3C)n(C)c2n1,C[C@@H]1CCCN1c1c(C#N)c2c(N)nc(Nc3cn(C)nc3C(F)(F)F)nc2n1C,CH3_to_CF3,3,22,1,"{""1"": -3, ""9"": 3}",1.845098040014257,1.52283531366053,-0.322262726353727,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2203727,123064,10.1016/j.bmcl.2022.128823,Diazepinone HBV capsid assembly modulators.,IASARPXIYPGZKZ,RIGKLSBGWWETBH,CN1CCCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CN1CC(F)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,C-H_to_C-F,1,3,1,"{""1"": -1, ""9"": 1}",1.0413926851582251,1.0791812460476249,0.03778856088939975,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2203727,123064,10.1016/j.bmcl.2022.128823,Diazepinone HBV capsid assembly modulators.,IASARPXIYPGZKZ,WSZVYOPIQIQKML,CN1CCCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CN1CC(F)(F)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CH2_to_CF2,2,3,1,"{""1"": -2, ""9"": 2}",1.0413926851582251,0.9084850188786497,-0.1329076662795754,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1825665,110861,10.1021/acs.jmedchem.9b01721,"Discovery of Highly Potent, Selective, and Orally Efficacious p300/CBP Histone Acetyltransferases Inhibitors.",IBPGRSASCGUKNK,QXMPWAOORBXKOQ,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C(F)(F)F)C1=O,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C(F)(F)F)C1=O,Ar-H_to_Ar-F,1,26,1,"{""1"": -1, ""9"": 1}",2.2355031964943377,2.2750117377780112,0.03950854128367354,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2051505,118555,10.1016/j.bmc.2020.115879,Identification and structure-activity relationship studies of small molecule inhibitors of the human cathepsin D.,IERFJPNFKUPOFN,BEFPFKHAAQYCJY,COc1ccc(CC(=O)N=C(N)N[C@H](Cc2ccccc2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,COc1ccc(CC(=O)N=C(N)N[C@H](Cc2ccccc2F)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC,Ar-H_to_Ar-F,1,20,1,"{""1"": -1, ""9"": 1}",2.3492192289938894,2.3011819721383153,-0.04803725685557403,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,834895,63001,10.1016/j.bmcl.2012.06.087,Orally available pyridinylpyrimidine derivatives as novel RANKL-induced osteoclastogenesis inhibitors.,IGMPLBBDJQRYQV,GZIPJTDUDKQMMA,COc1cnc(-c2ccccn2)nc1NCc1ccccc1C,COc1cnc(-c2ccccn2)nc1NCc1ccccc1C(F)(F)F,CH3_to_CF3,3,22,1,"{""1"": -3, ""9"": 3}",1.7403626894942439,1.8864907251724818,0.14612803567823796,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,572699,47378,10.1021/jm900302q,In vitro intrinsic clearance-based optimization of N3-phenylpyrazinones as corticotropin-releasing factor-1 (CRF1) receptor antagonists.,IHMNDIHWYVSTIY,YDWBDNCGHKINMY,COc1cc(Cl)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(Cl)c1,C[C@H](C1CC1)n1cc(Cl)nc(Nc2c(Cl)cc(OC(F)(F)F)cc2Cl)c1=O,OCH3_to_OCF3,3,18,1,"{""1"": -3, ""9"": 3}",2.113943352306837,1.4771212547196624,-0.6368220975871746,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2051664,118560,10.1021/acs.jmedchem.0c01588,"Discovery of the Potent, Selective, Orally Available CXCR7 Antagonist ACT-1004-1239.",IIDSHAJKXPUYSL,MCOWERZUOCNRPO,O=C(N[C@H]1CCN(CC2CC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,O=C(N[C@H]1CCN(CC2(F)CC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,C-H_to_C-F,1,8,1,"{""1"": -1, ""9"": 1}",1.0319736890917168,1.4106085425683679,0.37863485347665105,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,2235744,124234,10.1021/acs.jmedchem.2c00741,"Design and Discovery of MRTX0902, a Potent, Selective, Brain-Penetrant, and Orally Bioavailable Inhibitor of the SOS1:KRAS Protein-Protein Interaction.",IJMUCKKOQQOPAH,LRLGRVNVGBZJTE,Cc1nn(C)cc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,Cc1nnc(N[C@H](C)c2cn(C)nc2C(F)(F)F)c2cc(N3CCOCC3)ncc12,CH3_to_CF3,3,14,1,"{""1"": -3, ""9"": 3}",1.568201724066995,2.597695185925512,1.0294934618585172,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,762255,58563,10.1016/j.bmcl.2011.06.023,"Identification of MK-5710 ((8aS)-8a-methyl-1,3-dioxo-2-[(1S,2R)-2-phenylcyclo- propyl]-N-(1-phenyl-1H-pyrazol-5-yl)hexahydro-imidazo[1,5-a]pyrazine-7(1H)-carboxamide), a potent smoothened antagonist for use in Hedgehog pathway dependent malignancies, part 2.",JBGMTTZYMPCMDO,BPMYUMVMMXCEIA,O=C(Nc1ccnn1-c1ccccc1)N1CCn2c(c(O)n([C@H]3C[C@@H]3c3ccccc3)c2=O)C1,O=C(Nc1ccnn1-c1cccc(F)c1)N1CCn2c(c(O)n([C@H]3C[C@@H]3c3ccccc3)c2=O)C1,Ar-H_to_Ar-F,1,12,1,"{""1"": -1, ""9"": 1}",4.559547555580434,4.721398375521505,0.16185081994107087,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1996092,116817,10.1021/acs.jmedchem.0c00483,"Late-Stage Lead Diversification Coupled with Quantitative Nuclear Magnetic Resonance Spectroscopy to Identify New Structure-Activity Relationship Vectors at Nanomole-Scale Synthesis: Application to Loratadine, a Human Histamine H1 Receptor Inverse Agonist.",JCCNYMKQOSZNPW,XFNHWMQOTLCYCD,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CC(F)c3cccnc32)CC1,C-H_to_C-F,1,18,1,"{""1"": -1, ""9"": 1}",2.2049064289025684,2.1473671077937864,-0.057539321108782016,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,630266,51249,10.1016/j.bmcl.2010.03.095,"Novel hexahydropyrrolo[3,4-c]pyrrole CCR5 antagonists.",JDAMZZFWGUKIOM,ZUSMCXAJFLVLLT,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cccc(F)c3)C[C@H]2C1,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cc(F)cc(F)c3)C[C@H]2C1,Ar-H_to_Ar-F,1,30,1,"{""1"": -1, ""9"": 1}",1.515343893088381,1.7213983755215052,0.2060544824331243,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,959384,73641,10.1016/j.bmcl.2013.04.001,"Identification of substituted 2-thio-6-oxo-1,6-dihydropyrimidines as inhibitors of human lactate dehydrogenase.",JDIGFAGHWNBGPU,DGPLKIFFYFAJEC,CC(Sc1nc(-c2ccc(Cl)cc2)c(C#N)c(=O)[nH]1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(Sc1nc(-c2ccc(Cl)c(F)c2)c(C#N)c(=O)[nH]1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,Ar-H_to_Ar-F,1,11,1,"{""1"": -1, ""9"": 1}",0.414973347970818,0.5314789170422551,0.11650556907143717,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,630266,51249,10.1016/j.bmcl.2010.03.095,"Novel hexahydropyrrolo[3,4-c]pyrrole CCR5 antagonists.",JDJKNPKGUPLZOR,JDAMZZFWGUKIOM,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3ccccc3)C[C@H]2C1,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cccc(F)c3)C[C@H]2C1,Ar-H_to_Ar-F,1,32,1,"{""1"": -1, ""9"": 1}",1.8463371121298053,1.515343893088381,-0.3309932190414244,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1824450,110829,10.1021/acs.jmedchem.9b01206,Rational Design and Optimization of a Novel Class of Macrocyclic Apoptosis Signal-Regulating Kinase 1 Inhibitors.,JHLDGTLZDAJJHT,XWSVTTAELHOERS,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,Ar-H_to_Ar-F,1,7,1,"{""1"": -1, ""9"": 1}",1.5314789170422551,1.2041199826559248,-0.32735893438633035,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1913273,113635,10.1021/acs.jmedchem.9b01032,Identification of CNS-Penetrant Aryl Sulfonamides as Isoform-Selective Na<sub>V</sub>1.6 Inhibitors with Efficacy in Mouse Models of Epilepsy.,JIEBHKJKDRMVCK,ONNZXUHXIVNZBQ,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1ccccc1,C[C@H](Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl)c1ccccc1F,Ar-H_to_Ar-F,1,25,1,"{""1"": -1, ""9"": 1}",1.9444826721501687,1.7075701760979363,-0.2369124960522324,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1824450,110829,10.1021/acs.jmedchem.9b01206,Rational Design and Optimization of a Novel Class of Macrocyclic Apoptosis Signal-Regulating Kinase 1 Inhibitors.,JIGAPEBDOSQETE,WZAVJOVXKFCADI,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,Ar-H_to_Ar-F,1,22,1,"{""1"": -1, ""9"": 1}",1.8512583487190752,1.3222192947339193,-0.5290390539851559,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1824450,110829,10.1021/acs.jmedchem.9b01206,Rational Design and Optimization of a Novel Class of Macrocyclic Apoptosis Signal-Regulating Kinase 1 Inhibitors.,JIGAPEBDOSQETE,ZWGAMHPQDKNAGC,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,Ar-H_to_Ar-F,1,21,1,"{""1"": -1, ""9"": 1}",1.8512583487190752,1.3617278360175928,-0.4895305127014824,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,499397,46685,10.1016/j.bmcl.2009.03.162,Potent and selective alpha1A adrenoceptor partial agonists--novel imidazole frameworks.,JOZLKCRZSXEYJL,DCZFXJLVCNQIPP,COc1ccccc1C1Cc2nccn2C1,FC(F)Oc1ccccc1C1Cc2nccn2C1,CH2_to_CF2,2,1,1,"{""1"": -2, ""9"": 2}",1.6363875858131567,1.4106085425683679,-0.2257790432447888,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,450652,37125,10.1016/j.bmcl.2007.09.053,"Synthesis of aromatic compounds containing a 1,1-dialkyl-2-trifluoromethyl group, a bioisostere of the tert-alkyl moiety.",JPQLYXMJKNOOIS,WUTRELIDULYHSO,COc1ccc(C(C)(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,COc1ccc(C(C)(C)C(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,CH3_to_CF3,3,9,1,"{""1"": -3, ""9"": 3}",2.0121747368199334,1.718493384878098,-0.2936813519418353,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1779573,109096,10.1021/acs.jmedchem.8b00518,"Discovery of TRPM8 Antagonist ( S)-6-(((3-Fluoro-4-(trifluoromethoxy)phenyl)(3-fluoropyridin-2-yl)methyl)carbamoyl)nicotinic Acid (AMG 333), a Clinical Candidate for the Treatment of Migraine.",JROKQADOWNXEPY,VQOWLYUIIHGMNV,Cc1ccc([C@H](NC(=O)c2ccc3cccnc3c2)c2ncccc2C(F)(F)F)cc1,O=C(N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,CH3_to_CF3,3,8,1,"{""1"": -3, ""9"": 3}",2.2500294496909343,1.670245853074124,-0.5797835966168103,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,1901973,113314,10.1021/acs.jmedchem.9b01720,Structure-Based Design and Pharmacokinetic Optimization of Covalent Allosteric Inhibitors of the Mutant GTPase KRASG12C.,JTOFAQWGXSZNJH,CXKJZZTXQSAOQP,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,C=CC(=O)N1CCN2c3c(cnc4c(F)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,Ar-H_to_Ar-F,1,13,1,"{""1"": -1, ""9"": 1}",1.4661258704181992,1.2986347831244356,-0.1674910872937636,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,577247,47614,10.1021/jm900179y,Chemical and biological investigation of cyclopropyl containing diaryl-pyrazole-3-carboxamides as novel and potent cannabinoid type 1 receptor antagonists.,JUYLDKHOYZAAGS,OMUSNWXGPSAWML,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2Cl)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(F)cc2Cl)c1-c1ccc(C2CC2)cc1,Ar-H_to_Ar-F,1,17,1,"{""1"": -1, ""9"": 1}",-0.15366288787019475,-0.31903028153410284,-0.1653673936639081,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,519299,45518,10.1016/j.bmcl.2008.10.066,"Novel 2-imidazoles as potent, selective and CNS penetrant alpha1A adrenoceptor partial agonists.",JWBITSJEDCQDHU,NEABEQDKTHRKNB,COCc1cccc2c1CC[C@H]2c1ncc[nH]1,COCc1c(F)ccc2c1CC[C@H]2c1ncc[nH]1,Ar-H_to_Ar-F,1,4,1,"{""1"": -1, ""9"": 1}",1.1473671077937864,1.1095785469043866,-0.03778856088939975,1,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.g-1,mL.min-1.g-1,mL.min-1.kg-1,mL.min-1.kg-1,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
HLM,874019,66641,10.1021/jm3011838,Pharmacokinetic optimization of class-selective histone deacetylase inhibitors and identification of associated candidate predictive biomarkers of hepatocellular carcinoma tumor response.,JWDILCWILLHYQF,BUUVBFWYVFIYPE,CN1C[C@H](C(=O)Nc2cccc(Cl)c2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,CN1C[C@H](C(=O)Nc2ccc(F)c(Cl)c2)[C@@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,Ar-H_to_Ar-F,1,10,1,"{""1"": -1, ""9"": 1}",0.8450980400142568,1.1760912590556813,0.33099321904142454,0,1,1,0.0,0.0,0.0,CL,CL,mL.min-1.kg-1,mL.min-1.kg-1,,,1,1,0,0,1,0,1,1,pending,Verify the parent/fluorinated identity and assay-table values in the cited source.
