Internal ID,Vendor ID,SMILES,CollectionName,LOG HLM_CLint (mL/min/kg),LOG MDR1-MDCK ER (B-A/A-B),LOG SOLUBILITY PH 6.8 (ug/mL),LOG PLASMA PROTEIN BINDING (HUMAN) (% unbound),LOG PLASMA PROTEIN BINDING (RAT) (% unbound),LOG RLM_CLint (mL/min/kg),valid_structure,canonical_smiles,murcko_scaffold,is_fluorinated,fluorine_subgroup,fluoro_F_count,fluoro_has_fluorine,fluoro_F_fraction_heavy,fluoro_fluorinated_carbon_count,fluoro_max_F_per_carbon,fluoro_single_F_carbon_count,fluoro_CF2_carbon_count,fluoro_CF3_carbon_count,fluoro_CHF_carbon_count,fluoro_CH2F_carbon_count,fluoro_trifluoromethyl_count,fluoro_aryl_F_count,fluoro_alkyl_F_count,fluoro_vinyl_F_count,fluoro_ring_bound_F_count,fluoro_fluorinated_aromatic_ring_count,fluoro_aryl_CF3_count,fluoro_alpha_hetero_F_count,fluoro_beta_hetero_F_count,fluoro_F_within_2_bonds_hetero_count,fluoro_F_within_3_bonds_hetero_count,fluoro_F_to_hetero_min_distance,fluoro_F_to_hetero_mean_min_distance,fluoro_ortho_hetero_aromatic_F_count,fluoro_meta_hetero_aromatic_F_count,fluoro_para_hetero_aromatic_F_count,fluoro_F_atom_gasteiger_charge_mean,fluoro_F_atom_gasteiger_charge_min,fluoro_F_atom_gasteiger_charge_max,fluoro_CF_carbon_gasteiger_charge_mean,fluoro_CF_carbon_degree_mean,fluoro_CF_carbon_total_h_mean,fluoro_CF_bond_length_mean_A,fluoro_CF_bond_length_min_A,fluoro_CF_bond_length_max_A,fluoro_F_substituent_entropy,official_hlm_split,hash_hlm_split,scaffold_fold,hlm_left_censored,rlm_left_censored,paired_endpoint_available,log_clint_human_minus_rat,hlm_low_clearance
Mol585,49667242,COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,emolecules,1.050689028,-0.171590374,1.851441815,,,1.867007611,True,COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,c1ccc(CN2CCC(c3ccncn3)CC2)cc1,1,aryl-F without CF3,1,1,0.043478260869565216,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3.0,3.0,0,0,0,-0.20290171589895456,-0.20290171589895456,-0.20290171589895456,0.1645656122193318,3.0,0.0,,,,-0.0,train,train,2,0,0,1,-0.8163185829999999,1.0
Mol586,2343133,Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,emolecules,1.526093625,-0.345917416,0.342422681,,,1.954305236,True,Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,c1ccc(CN2CCN(c3ccccc3)CC2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,3,0,0,1,-0.42821161100000005,1.0
Mol587,157723,CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,emolecules,0.675686709,1.31340841,1.759743368,,,1.37794338,True,CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,c1ccc(-c2ncc(CN3CCC(Cc4cc[nH]n4)CC3)cn2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,3,1,0,1,-0.702256671,1.0
Mol588,36944203,Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,emolecules,0.675686709,-0.096941866,1.740046724,,,2.086619618,True,Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,O=C(Nc1ccc(Oc2ncccn2)cc1)c1ccoc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,1,0,1,-1.4109329089999998,1.0
Mol589,1934410,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,emolecules,1.657199319,1.220848853,0.51851394,,,2.487220417,True,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,O=C(Nc1cccc(NC(=O)c2ccccc2)c1)c1ccccc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-0.830021098,1.0
Mol590,16784498,COc1cccc(-c2nc(C(=O)O)cs2)c1OC,emolecules,0.675686709,-0.038317043,1.576571684,,,1.027920136,True,COc1cccc(-c2nc(C(=O)O)cs2)c1OC,c1ccc(-c2nccs2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,3,1,1,1,-0.35223342700000004,1.0
Mol591,193781,COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,emolecules,1.69720318,0.153083684,1.358886204,,,2.302226997,True,COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,C1=C(CN2CCC(c3cc(-c4cncnc4)ccn3)CC2)COc2ccccc21,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-0.605023817,0.0
Mol592,49966402,Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,emolecules,0.975891136,-0.115777617,1.713574538,,,2.094792451,True,Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,c1cc(N2CCNCC2)ncn1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,0,0,1,-1.118901315,1.0
Mol593,278832,O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,emolecules,2.60607381,0.293943516,1.547774705,,,2.81471827,True,O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,test,2,0,0,1,-0.20864446000000036,0.0
Mol594,1317203,COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,emolecules,0.675686709,-0.117349553,1.72057272,,,2.124425967,True,COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,O=C(COc1ccccc1)N1CCNCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,0,1,0,1,-1.448739258,1.0
Mol595,44498594,CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,emolecules,0.675686709,0.945804081,1.790707287,,,1.775544917,True,CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,O=C(CCc1ccc(-c2ccccc2)[nH]1)N1CCNCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,1,0,1,-1.099858208,1.0
Mol596,1412632,Cc1cc(NC(=O)c2cccs2)no1,emolecules,1.597804842,-0.209614019,1.500099192,,,2.899488912,True,Cc1cc(NC(=O)c2cccs2)no1,O=C(Nc1ccon1)c1cccs1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,0,0,1,-1.3016840699999999,1.0
Mol597,44585808,Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,emolecules,1.217483944,-0.200789714,1.727053011,,,2.333148909,True,Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,O=C(c1ccc(-n2cncn2)cc1)N(c1nccs1)C1CC1,1,aryl-F without CF3,1,1,0.041666666666666664,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3.0,3.0,0,1,1,-0.20458919897354813,-0.20458919897354813,-0.20458919897354813,0.14921977280292512,3.0,0.0,,,,-0.0,train,train,1,0,0,1,-1.1156649650000001,1.0
Mol598,48747142,COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,emolecules,0.675686709,0.279969626,1.485721426,,,1.913729104,True,COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,c1ccncc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,1,0,1,-1.238042395,1.0
Mol599,17074467,CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,emolecules,1.71393553,-0.17421145,1.123851641,,,1.724873637,True,CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,O=C(Nc1ccccc1)c1ccnc2oncc12,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,2,0,0,1,-0.010938106999999864,0.0
Mol600,35682807,Cc1cc(C(=O)N(C)Cc2ccsc2)no1,emolecules,1.042575512,-0.184833917,1.533009023,,,2.382701283,True,Cc1cc(C(=O)N(C)Cc2ccsc2)no1,O=C(NCc1ccsc1)c1ccon1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,4,0,0,1,-1.3401257709999999,1.0
Mol601,165629,OCCN1CCC(c2ccncn2)CC1,emolecules,0.675686709,-0.211067313,1.573103783,,,1.546258799,True,OCCN1CCC(c2ccncn2)CC1,c1cc(C2CCNCC2)ncn1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,1,0,1,-0.87057209,1.0
Mol602,48248496,CN(c1ncc(Br)cn1)C1CCS(=O)CC1,emolecules,0.675686709,-0.025675361,1.882638362,,,1.410541048,True,CN(c1ncc(Br)cn1)C1CCS(=O)CC1,O=S1CCC(Nc2ncccn2)CC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,1,1,0,1,-0.734854339,1.0
Mol603,49968176,CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,emolecules,0.675686709,-0.197245538,1.542825427,,,1.645648201,True,CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,c1cncc(CNc2ccncn2)c1,1,aryl-F without CF3,1,1,0.05263157894736842,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3.0,3.0,0,1,0,-0.2008677996048764,-0.2008677996048764,-0.2008677996048764,0.18659354819163693,3.0,0.0,,,,-0.0,train,test,4,1,0,1,-0.9699614919999999,1.0
Mol604,49336129,COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,emolecules,1.849271962,0.846931076,1.452553063,,,2.322562459,True,COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,c1ccc(-c2n[nH]cc2CN2CCc3ncncc3C2)cc1,1,aryl-F without CF3,1,1,0.04,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6.0,6.0,0,0,0,-0.2070117485992797,-0.2070117485992797,-0.2070117485992797,0.12275262391675286,3.0,0.0,,,,-0.0,test,test,2,0,0,1,-0.4732904969999998,0.0
Mol605,24032918,O=C(NCc1cc(F)cc(F)c1)c1ccccn1,emolecules,0.675686709,-0.143194689,1.637189422,,,1.713036691,True,O=C(NCc1cc(F)cc(F)c1)c1ccccn1,O=C(NCc1ccccc1)c1ccccn1,1,aryl-F without CF3,2,1,0.1111111111111111,2,1,2,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,5.0,5.0,0,0,0,-0.20688773918056316,-0.20688773918056316,-0.20688773918056316,0.12596404015182805,3.0,0.0,,,,1.0,train,train,2,1,0,1,-1.0373499819999998,1.0
Mol606,23832549,CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,emolecules,1.36890023,1.141719792,1.624282096,,,2.967422537,True,CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,c1ccc2cc(-c3nc4c(cnn4C4CCNCC4)[nH]3)ccc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,3,0,0,1,-1.598522307,1.0
Mol607,23998049,O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,emolecules,2.052963129,-0.302037185,0.559906625,,,3.188676267,True,O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-1.1357131379999998,0.0
Mol608,36662662,Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,emolecules,0.831357785,0.925071054,1.703205371,,,1.604139618,True,Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,O=C(Nc1cn[nH]c1)c1ccnc2ccccc12,1,aryl-F without CF3,1,1,0.04,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4.0,4.0,0,0,1,-0.2069276151534725,-0.2069276151534725,-0.2069276151534725,0.12490207265408343,3.0,0.0,,,,-0.0,train,train,2,0,0,1,-0.772781833,1.0
Mol609,32437102,COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,emolecules,1.847788519,0.360701305,1.396722279,,,3.039764983,True,COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,c1ccc(CCc2n[nH]c(-c3ccccc3)n2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,0,0,0,1,-1.191976464,0.0
Mol610,36332254,Cc1nc(C)c2c(C)c(C(=O)N(C)CCN3CCCC3)sc2n1,emolecules,0.675686709,1.101141102,1.784831178,,,1.891040997,True,Cc1nc(C)c2c(C)c(C(=O)N(C)CCN3CCCC3)sc2n1,O=C(NCCN1CCCC1)c1cc2cncnc2s1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,test,3,1,0,1,-1.215354288,1.0
Mol611,197199,COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,emolecules,1.360233561,1.642548194,1.739176632,,,2.625246581,True,COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,O=C(CN1CCC[C@H](c2ccc3c(NCc4ccccc4)n[nH]c3n2)C1)N1CCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,test,2,0,0,1,-1.2650130199999998,1.0
Mol612,36646466,Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,emolecules,1.567155811,1.249681772,1.750199728,,,1.869654071,True,Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,O=C(NCc1cn[nH]c1)c1c2c(nc3ccccc13)CCCC2,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,2,0,0,1,-0.30249826000000013,1.0
Mol613,49307701,Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,emolecules,1.226032503,-0.314355198,0.471291711,,,2.127700734,True,Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,c1ccc2nc(-n3ccnc3)cnc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-0.9016682309999997,1.0
Mol614,49936164,CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,emolecules,1.187577119,0.399825638,1.686546899,,,2.345599152,True,CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,c1ccc2ncc(CNCc3ccncc3)cc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,4,0,0,1,-1.1580220330000002,1.0
Mol615,18898062,CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,emolecules,0.675686709,0.128494074,1.65829765,,,1.027920136,True,CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,c1cnc2oncc2c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,1,1,1,-0.35223342700000004,1.0
Mol616,36286506,CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,emolecules,0.675686709,1.965645119,1.59505509,,,1.647901076,True,CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,c1ccc(-c2nnc3n2CCCCC3)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,1,0,1,-0.9722143669999999,1.0
Mol617,35724598,CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,emolecules,1.016991578,-0.118484638,1.843232778,,,2.511115652,True,CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,c1ccc2c(c1)OCO2,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,test,4,0,0,1,-1.494124074,1.0
Mol618,75983310,CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,emolecules,1.51506541,0.903656713,1.783903579,,,2.37697822,True,CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,O=C(c1ccccc1)N1CCc2[nH]cnc2C1,1,CF3-containing,4,1,0.15384615384615385,2,3,1,0,1,0,0,1,1,3,0,1,1,1,0,0,0,0,4.0,5.5,0,0,0,-0.17587219939591092,-0.20546242804393539,-0.16600878984656942,0.2832138808328198,3.5,0.0,,,,0.8112781244591328,test,train,0,0,0,1,-0.8619128099999998,1.0
Mol619,25587599,COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,emolecules,0.675686709,-0.156317083,1.355259906,,,1.667714385,True,COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,c1ccc(-c2nc(-c3cccnc3)n[nH]2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,0,1,0,1,-0.992027676,1.0
Mol620,31845178,CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1,emolecules,0.675686709,-0.011133705,1.679064318,,,2.159338557,True,CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1,c1ccc(CN2CCCCC2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,1,0,1,-1.4836518479999998,1.0
Mol621,36342840,N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,emolecules,1.126358727,-0.057022681,1.658202253,,,1.804228055,True,N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,c1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-0.6778693280000001,1.0
Mol622,48747071,O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,emolecules,1.967187475,-0.268931938,1.542576476,,,3.340824501,True,O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,4,0,0,1,-1.3736370260000001,0.0
Mol623,32126735,N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,emolecules,0.675686709,-0.280743974,1.615739689,,,1.027920136,True,N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,c1ccc(N2CCNCC2)cc1,1,aryl-F without CF3,2,1,0.10526315789473684,2,1,2,0,0,0,0,0,2,0,0,2,1,0,0,2,0,2,3.0,3.0,0,0,0,-0.2045440406721369,-0.2045440406721369,-0.2045440406721369,0.1503348063546602,3.0,0.0,,,,1.0,test,train,0,1,1,1,-0.35223342700000004,1.0
Mol624,32172391,CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,emolecules,0.675686709,-0.01269957,1.716587578,,,2.086754788,True,CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,c1csc(N2CCN(Cc3nnco3)CC2)n1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,3,1,0,1,-1.4110680789999999,1.0
Mol625,24128634,O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,emolecules,0.675686709,0.390488192,1.583198774,,,1.419278183,True,O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,1,0,1,-0.743591474,1.0
Mol626,31981950,CC(=O)NCC1CCN(C(=O)c2ccc(C)nc2)CC1,emolecules,0.675686709,2.112832101,1.73239376,,,1.027920136,True,CC(=O)NCC1CCN(C(=O)c2ccc(C)nc2)CC1,O=C(c1cccnc1)N1CCCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,0,1,1,1,-0.35223342700000004,1.0
Mol627,31842542,CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,emolecules,1.329682569,-0.251236396,1.421932813,,,2.96168017,True,CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,O=C(c1n[nH]c2ccccc12)N1CCCCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,not_in_hlm_endpoint,train,1,0,0,1,-1.6319976010000001,1.0
Mol628,49314549,CN(Cc1cccnc1)Cc1ccc(C#N)o1,emolecules,0.990116766,-0.188640098,1.487138375,,,1.843039577,True,CN(Cc1cccnc1)Cc1ccc(C#N)o1,c1cncc(CNCc2ccco2)c1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,test,0,0,0,1,-0.8529228110000001,1.0
Mol629,31507670,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,emolecules,0.675686709,0.444209915,0.322219295,,,2.058813073,True,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,c1ccc(-c2nc3cncnc3nc2-c2ccccc2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,0,1,0,1,-1.383126364,1.0
Mol630,49972454,Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,emolecules,0.818357878,1.359968571,1.61415871,,,1.882877294,True,Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,O=C(NCCc1cccnc1)N1CCOCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-1.064519416,1.0
Mol631,1734240,CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,emolecules,2.118535869,0.982549868,1.545925329,,,3.0467651,True,CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,O=C(CNc1ccccc1)Nc1ccccc1C(=O)NCc1ccco1,1,aryl-F without CF3,1,1,0.03225806451612903,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5.0,5.0,0,0,0,-0.20700980698802274,-0.20700980698802274,-0.20700980698802274,0.12286037295588238,3.0,0.0,,,,-0.0,train,train,0,0,0,1,-0.928229231,0.0
Mol632,49949882,Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,emolecules,1.046104787,0.027366981,1.676053125,,,2.600480634,True,Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,c1ccc(CNc2ccccn2)cc1,1,aryl-F without CF3,1,1,0.047619047619047616,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5.0,5.0,0,0,0,-0.20700010477136038,-0.20700010477136038,-0.20700010477136038,0.1230692566466169,3.0,0.0,,,,-0.0,train,train,0,0,0,1,-1.5543758470000002,1.0
Mol633,49148845,COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,emolecules,1.399483352,0.993668683,1.330819467,,,2.740063318,True,COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,c1ccc2c(c1)CC(n1ncnc1CCCn1cccn1)C2,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,test,train,0,0,0,1,-1.3405799659999997,1.0
Mol634,46036273,Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,emolecules,1.001171015,0.709326696,1.283301229,,,2.278977548,True,Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,c1ccc(Cn2cc(-c3n[nH]c4ccccc34)nn2)cc1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,1,0,0,1,-1.277806533,1.0
Mol635,49937270,CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,emolecules,0.675686709,1.657440461,1.714664993,,,1.027920136,True,CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,O=C(NCc1nnc[nH]1)C1CCC1,0,nonfluorinated,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,train,train,0,1,1,1,-0.35223342700000004,1.0
